datetime,state,country
1967-08-30,KS,us
1967-09-01,MS,us
1967-09-01,KY,us
1967-09-01,OH,us
1967-09-03,CO,us
1967-09-05,KY,us
1967-09-06,NE,us
1967-09-07,MD,us
1967-09-08,CA,us
1967-09-10,ME,us
1967-09-10,OH,us
1967-09-10,GA,us
1967-09-15,KS,us
1967-09-15,OR,us
1967-09-15,CA,us
1967-09-20,CA,us
1967-09-20,OH,us
1967-09-22,NM,us
1967-09-30,WI,us
1967-10-01,NY,us
1967-10-01,IL,us
1967-10-01,MN,us
1967-10-05,NY,us
1967-10-06,NJ,us
1967-10-07,FL,us
1967-10-15,AL,us
1967-10-15,NC,us
1967-10-15,CA,us
1967-10-15,CA,us
1967-10-17,AR,us
1967-10-20,CT,us
1967-10-31,TX,us
1967-10-31,OK,us
1967-11-02,CA,us
1967-11-12,IL,us
1967-11-15,WA,us
1967-11-20,OR,us
1967-12-06,OH,us
1967-12-15,MD,us
1967-12-30,FL,us
1968-01-01,NJ,us
1968-01-01,CA,us
1968-01-01,LA,us
1968-01-01,MD,us
1968-01-08,AZ,us
1968-01-12,ID,us
1968-01-15,WV,us
1968-01-29,CA,us
1968-01-30,OH,us
1968-02-15,OK,us
1968-02-25,MI,us
1968-03-01,NY,us
1968-03-12,CO,us
1968-04-01,GA,us
1968-04-03,GA,us
1968-04-04,AR,us
1968-04-05,MI,us
1968-04-07,OH,us
1968-04-08,WA,us
1968-04-12,KY,us
1968-04-15,NE,us
1968-04-15,NV,us
1968-04-15,IA,us
1968-05-01,IA,us
1968-05-12,IN,us
1968-05-12,IN,us
1968-05-12,NE,us
1968-05-15,MO,us
1968-05-15,WI,us
1968-05-15,MI,us
1968-05-15,UT,us
1968-05-20,NJ,us
1968-05-25,KY,us
1968-05-25,CO,us
1968-06-01,NY,us
1968-06-01,OH,us
1968-06-01,IL,us
1968-06-01,NV,us
1968-06-01,AR,us
1968-06-01,PA,us
1968-06-01,MT,us
1968-06-01,CA,us
1968-06-01,AL,us
1968-06-01,SC,us
1968-06-01,NJ,us
1968-06-01,TX,us
1968-06-01,OH,us
1968-06-01,WA,us
1968-06-01,ND,us
1968-06-06,AZ,us
1968-06-06,MN,us
1968-06-06,ND,us
1968-06-06,PA,us
1968-06-10,IL,us
1968-06-10,CA,us
1968-06-12,MN,us
1968-06-12,MA,us
1968-06-15,TX,us
1968-06-15,FL,us
1968-06-15,NC,us
1968-06-15,OH,us
1968-06-15,CA,us
1968-06-15,TX,us
1968-06-15,CA,us
1968-06-15,KY,us
1968-06-15,TX,us
1968-06-15,TX,us
1968-06-15,TX,us
1968-06-15,NJ,us
1968-06-15,PA,us
1968-06-15,PA,us
1968-06-15,VA,us
1968-06-15,NC,us
1968-06-15,CA,us
1968-06-15,CA,us
1968-06-20,UT,us
1968-06-20,IA,us
1968-06-20,PA,us
1968-06-21,NY,us
1968-06-25,HI,us
1968-06-26,MN,us
1968-06-28,AZ,us
1968-06-29,MD,us
1968-06-30,CA,us
1968-06-30,AL,us
1968-06-30,MA,us
1968-06-30,OK,us
1968-06-30,AL,us
1968-06-30,SD,us
1968-06-30,OR,us
1968-06-30,KS,us
1968-06-30,MD,us
1968-06-30,CA,us
1968-07-01,TX,us
1968-07-01,AZ,us
1968-07-01,CT,us
1968-07-01,PA,us
1968-07-01,UT,us
1968-07-01,OH,us
1968-07-01,CA,us
1968-07-03,TX,us
1968-07-07,TX,us
1968-07-07,GA,us
1968-07-07,NJ,us
1968-07-13,NJ,us
1968-07-14,AR,us
1968-07-15,CT,us
1968-07-15,VA,us
1968-07-15,AZ,us
1968-07-15,WA,us
1968-07-15,CA,us
1968-07-15,OH,us
1968-07-15,MA,us
1968-07-15,MS,us
1968-07-15,ME,us
1968-07-19,GA,us
1968-07-20,IA,us
1968-07-20,OH,us
1968-07-20,SD,us
1968-07-20,CA,us
1968-07-21,CA,us
1968-07-22,MN,us
1968-08-01,TX,us
1968-08-01,TX,us
1968-08-01,NY,us
1968-08-01,FL,us
1968-08-01,SC,us
1968-08-08,NJ,us
1968-08-09,OR,us
1968-08-10,NJ,us
1968-08-11,CT,us
1968-08-12,CA,us
1968-08-14,GA,us
1968-08-15,TX,us
1968-08-15,PA,us
1968-08-15,DE,us
1968-08-15,PA,us
1968-08-15,OH,us
1968-08-15,CA,us
1968-08-15,NC,us
1968-08-20,NJ,us
1968-09-09,CA,us
1968-09-09,CA,us
1968-09-10,KY,us
1968-09-10,CO,us
1968-09-10,AR,us
1968-09-15,IA,us
1968-09-30,NJ,us
1968-09-30,NJ,us
1968-09-30,NJ,us
1968-10-01,MA,us
1968-10-01,ME,us
1968-10-05,IL,us
1968-10-05,SD,us
1968-10-10,CA,us
1968-10-10,NC,us
1968-10-15,MN,us
1968-10-15,IL,us
1968-10-15,WI,us
1968-10-20,OH,us
1968-10-20,MI,us
1968-10-22,FL,us
1968-10-23,WA,us
1968-10-25,MA,us
1968-10-30,FL,us
1968-11-01,OK,us
1968-11-10,CA,us
1968-11-20,WA,us
1968-11-30,AL,us
1968-12-03,MO,us
1968-12-10,SC,us
1968-12-15,CA,us
1968-12-20,AK,us
1968-12-20,AK,us
1969-01-01,PA,us
1969-01-01,LA,us
1969-01-04,FL,us
1969-01-08,PA,us
1969-01-15,MT,us
1969-01-15,FL,us
1969-01-19,MT,us
1969-01-20,FL,us
1969-02-15,IN,us
1969-03-01,NE,us
1969-03-01,IL,us
1969-03-01,NJ,us
1969-03-15,WA,us
1969-03-15,OK,us
1969-04-01,GA,us
1969-04-21,AR,us
1969-05-01,OH,us
1969-05-01,CT,us
1969-05-01,CA,us
1969-05-01,MD,us
1969-05-01,SC,us
1969-05-15,MO,us
1969-05-15,TX,us
1969-06-01,CO,us
1969-06-01,TX,us
1969-06-01,FL,us
1969-06-01,IL,us
1969-06-01,MT,us
1969-06-01,MT,us
1969-06-01,VA,us
1969-06-01,KY,us
1969-06-01,CA,us
1969-06-01,OH,us
1969-06-01,NY,us
1969-06-01,CA,us
1969-06-04,MD,us
1969-06-05,SC,us
1969-06-10,OR,us
1969-06-10,NJ,us
1969-06-10,MI,us
1969-06-15,NY,us
1969-06-15,AR,us
1969-06-15,WA,us
1969-06-15,PA,us
1969-06-15,TX,us
1969-06-15,VA,us
1969-06-21,NY,us
1969-06-25,IL,us
1969-06-30,TX,us
1969-06-30,IN,us
1969-06-30,OR,us
1969-06-30,MI,us
1969-06-30,IN,us
1969-07-01,CT,us
1969-07-01,WA,us
1969-07-01,CA,us
1969-07-01,MN,us
1969-07-01,AZ,us
1969-07-01,AL,us
1969-07-04,CO,us
1969-07-04,CA,us
1969-07-04,FL,us
1969-07-05,AK,us
1969-07-07,CA,us
1969-07-07,MN,us
1969-07-07,FL,us
1969-07-10,UT,us
1969-07-10,IA,us
1969-07-11,PA,us
1969-07-15,IL,us
1969-07-15,OK,us
1969-07-15,OR,us
1969-07-15,FL,us
1969-07-15,IL,us
1969-07-15,IL,us
1969-07-15,CA,us
1969-07-15,OH,us
1969-07-15,WA,us
1969-07-25,PA,us
1969-07-27,NC,us
1969-07-30,OH,us
1969-07-31,SC,us
1969-08-01,OH,us
1969-08-01,PA,us
1969-08-01,MN,us
1969-08-05,CT,us
1969-08-10,CA,us
1969-08-13,NY,us
1969-08-15,KS,us
1969-08-15,PA,us
1969-08-15,NY,us
1969-08-15,CA,us
1969-08-15,VT,us
1969-08-15,IL,us
1969-08-15,CA,us
1969-08-15,CA,us
1969-08-17,CA,us
1969-08-27,ME,us
1969-09-01,MA,us
1969-09-09,TX,us
1969-09-15,CA,us
1969-09-20,AK,us
1969-10-01,CA,us
1969-10-13,TN,us
1969-10-13,TN,us
1969-10-15,CT,us
1969-10-15,MS,us
1969-10-15,OR,us
1969-10-15,DE,us
1969-10-15,TX,us
1969-10-15,FL,us
1969-10-15,NH,us
1969-10-15,AZ,us
1969-10-25,PA,us
1969-10-29,NY,us
1969-10-30,NY,us
1969-10-30,NY,us
1969-10-31,NY,us
1969-11-01,CA,us
1969-11-01,AK,us
1969-11-05,GA,us
1969-11-13,CA,us
1969-11-22,AK,us
1969-12-15,LA,us
1969-12-23,CT,us
1969-12-23,CT,us
1970-01-01,MO,us
1970-01-01,MI,us
1970-01-05,NH,us
1970-01-15,CA,us
1970-01-16,FL,us
1970-01-20,NH,us
1970-01-22,CA,us
1970-02-10,CA,us
1970-02-15,CA,us
1970-02-20,GA,us
1970-02-22,FL,us
1970-03-10,FL,us
1970-03-12,PA,us
1970-03-30,AL,us
1970-04-15,NY,us
1970-04-20,IN,us
1970-05-01,NY,us
1970-05-01,NY,us
1970-05-01,TX,us
1970-05-01,TN,us
1970-05-01,IL,us
1970-05-05,NY,us
1970-05-15,MO,us
1970-05-16,FL,us
1970-05-18,FL,us
1970-05-20,PA,us
1970-06-01,VA,us
1970-06-01,CA,us
1970-06-01,CA,us
1970-06-01,OH,us
1970-06-01,NY,us
1970-06-01,MA,us
1970-06-01,IA,us
1970-06-01,OH,us
1970-06-05,OH,us
1970-06-09,CA,us
1970-06-10,MT,us
1970-06-10,MD,us
1970-06-10,MD,us
1970-06-15,IL,us
1970-06-15,TX,us
1970-06-15,IN,us
1970-06-15,CT,us
1970-06-15,NY,us
1970-06-15,IL,us
1970-06-15,CA,us
1970-06-20,WY,us
1970-06-23,NC,us
1970-06-25,NY,us
1970-06-30,HI,us
1970-06-30,WA,us
1970-07-01,TX,us
1970-07-01,MI,us
1970-07-01,IL,us
1970-07-07,VA,us
1970-07-07,CA,us
1970-07-11,MI,us
1970-07-13,PR,us
1970-07-15,NY,us
1970-07-15,UT,us
1970-07-15,CT,us
1970-07-15,MA,us
1970-07-15,NY,us
1970-07-15,CA,us
1970-07-15,MA,us
1970-07-18,MT,us
1970-07-20,FL,us
1970-07-20,ND,us
1970-07-20,NY,us
1970-07-20,NY,us
1970-07-22,MI,us
1970-07-22,CA,us
1970-07-26,AZ,us
1970-08-01,FL,us
1970-08-01,MO,us
1970-08-01,CA,us
1970-08-15,NJ,us
1970-08-15,RI,us
1970-08-20,TN,us
1970-08-22,FL,us
1970-08-24,NJ,us
1970-08-26,TX,us
1970-08-26,TX,us
1970-09-01,CA,us
1970-09-07,PA,us
1970-09-10,TX,us
1970-09-15,CA,us
1970-09-15,MO,us
1970-09-20,PA,us
1970-09-21,IL,us
1970-09-22,FL,us
1970-09-22,NY,us
1970-10-01,NY,us
1970-10-01,AR,us
1970-10-01,FL,us
1970-10-01,NY,us
1970-10-10,NY,us
1970-10-10,KY,us
1970-10-15,MI,us
1970-10-29,NY,us
1970-10-30,TX,us
1970-11-05,IL,us
1970-11-07,TN,us
1970-11-15,OH,us
1970-11-15,NJ,us
1970-12-01,NJ,us
1970-12-05,NM,us
1970-12-20,CT,us
1970-12-21,FL,us
1970-12-24,NJ,us
1971-02-01,GA,us
1971-02-01,NH,us
1971-02-05,PA,us
1971-02-05,KS,us
1971-02-15,GA,us
1971-02-15,FL,us
1971-03-03,CA,us
1971-04-01,CA,us
1971-04-03,CA,us
1971-04-05,FL,us
1971-04-05,AL,us
1971-04-06,IA,us
1971-04-14,MA,us
1971-04-15,NC,us
1971-04-15,GA,us
1971-05-01,WV,us
1971-05-01,AL,us
1971-05-05,WA,us
1971-05-05,WV,us
1971-05-20,SC,us
1971-05-21,PA,us
1971-06-01,TX,us
1971-06-01,TN,us
1971-06-01,CO,us
1971-06-01,GA,us
1971-06-01,WA,us
1971-06-01,IN,us
1971-06-01,AR,us
1971-06-01,GA,us
1971-06-06,CA,us
1971-06-10,CA,us
1971-06-10,MD,us
1971-06-10,MO,us
1971-06-10,WI,us
1971-06-10,WA,us
1971-06-14,OK,us
1971-06-15,NJ,us
1971-06-15,MA,us
1971-06-15,FL,us
1971-06-15,CA,us
1971-06-27,CA,us
1971-06-30,MI,us
1971-06-30,VA,us
1971-06-30,OH,us
1971-07-04,CA,us
1971-07-04,KS,us
1971-07-10,LA,us
1971-07-10,MN,us
1971-07-14,WV,us
1971-07-15,WV,us
1971-07-15,MI,us
1971-07-15,MO,us
1971-07-15,MI,us
1971-07-17,WI,us
1971-07-20,WA,us
1971-07-20,CT,us
1971-07-20,IN,us
1971-07-22,AZ,us
1971-07-25,WA,us
1971-07-30,MO,us
1971-08-01,NV,us
1971-08-01,TX,us
1971-08-01,AL,us
1971-08-09,CA,us
1971-08-10,NY,us
1971-08-11,NY,us
1971-08-15,OH,us
1971-08-15,WA,us
1971-08-20,OH,us
1971-09-01,IA,us
1971-09-01,ME,us
1971-09-01,NY,us
1971-09-01,ME,us
1971-09-01,MI,us
1971-09-10,IN,us
1971-09-15,TX,us
1971-09-15,TX,us
1971-09-15,SC,us
1971-09-15,NJ,us
1971-09-20,WA,us
1971-09-30,PA,us
1971-10-01,CA,us
1971-10-10,NC,us
1971-10-12,NY,us
1971-10-13,CT,us
1971-10-15,WA,us
1971-10-15,CT,us
1971-10-15,IL,us
1971-10-29,CT,us
1971-10-29,MA,us
1971-11-12,CA,us
1971-11-15,TX,us
1971-11-17,NY,us
1971-12-25,CA,us
1972-01-01,WA,us
1972-01-01,AL,us
1972-01-05,NE,us
1972-01-18,SC,us
1972-03-01,CA,us
1972-03-04,KY,us
1972-03-08,IL,us
1972-03-15,NM,us
1972-03-15,FL,us
1972-03-15,MA,us
1972-03-20,CA,us
1972-03-24,FL,us
1972-04-01,IN,us
1972-04-01,TX,us
1972-05-01,IL,us
1972-05-01,DE,us
1972-05-05,TX,us
1972-05-08,MT,us
1972-05-15,IL,us
1972-05-30,DE,us
1972-06-01,MI,us
1972-06-01,NC,us
1972-06-01,TX,us
1972-06-01,TX,us
1972-06-01,CA,us
1972-06-01,WI,us
1972-06-01,GA,us
1972-06-01,SC,us
1972-06-01,AZ,us
1972-06-01,TX,us
1972-06-01,IL,us
1972-06-01,KY,us
1972-06-01,MO,us
1972-06-01,GA,us
1972-06-02,NC,us
1972-06-07,OH,us
1972-06-09,CA,us
1972-06-10,NY,us
1972-06-14,PA,us
1972-06-15,FL,us
1972-06-15,AL,us
1972-06-15,NC,us
1972-06-15,OH,us
1972-06-16,UT,us
1972-06-20,IL,us
1972-06-20,IL,us
1972-06-20,CA,us
1972-06-22,OR,us
1972-06-22,PA,us
1972-06-22,NY,us
1972-06-24,NY,us
1972-06-25,NY,us
1972-06-30,VA,us
1972-06-30,NC,us
1972-06-30,TX,us
1972-06-30,OH,us
1972-06-30,FL,us
1972-06-30,NC,us
1972-06-30,IL,us
1972-06-30,NC,us
1972-06-30,NC,us
1972-07-01,GA,us
1972-07-01,IL,us
1972-07-01,UT,us
1972-07-01,CA,us
1972-07-05,WY,us
1972-07-05,KS,us
1972-07-09,TX,us
1972-07-12,CT,us
1972-07-15,CA,us
1972-07-15,IN,us
1972-07-15,MN,us
1972-07-15,NH,us
1972-07-15,TX,us
1972-07-15,TX,us
1972-07-15,OR,us
1972-07-15,OH,us
1972-07-20,PA,us
1972-07-21,MA,us
1972-07-30,CA,us
1972-08-01,AZ,us
1972-08-02,OK,us
1972-08-02,AZ,us
1972-08-04,TX,us
1972-08-10,IL,us
1972-08-10,OH,us
1972-08-14,CT,us
1972-08-15,WA,us
1972-08-15,VA,us
1972-08-18,MD,us
1972-08-20,OR,us
1972-08-22,NJ,us
1972-08-25,AL,us
1972-08-25,OH,us
1972-08-28,WI,us
1972-08-30,AK,us
1972-09-01,IA,us
1972-09-01,TX,us
1972-09-01,OH,us
1972-09-03,PR,us
1972-09-15,FL,us
1972-09-15,MS,us
1972-09-15,WA,us
1972-09-15,IN,us
1972-09-20,MO,us
1972-09-20,MO,us
1972-10-01,KS,us
1972-10-01,TX,us
1972-10-01,TX,us
1972-10-01,WA,us
1972-10-08,GA,us
1972-10-10,KY,us
1972-10-10,MI,us
1972-10-17,IN,us
1972-10-25,NY,us
1972-10-29,AL,us
1972-11-01,CA,us
1972-11-01,GA,us
1972-11-08,AZ,us
1972-11-20,TN,us
1972-12-01,TN,us
1972-12-01,ME,us
1972-12-24,CO,us
1973-01-01,TN,us
1973-01-12,NM,us
1973-01-14,PA,us
1973-01-28,CA,us
1973-02-01,HI,us
1973-02-01,LA,us
1973-02-02,VA,us
1973-02-10,TX,us
1973-03-01,NM,us
1973-03-01,NC,us
1973-03-01,FL,us
1973-03-12,WA,us
1973-03-13,LA,us
1973-03-15,MI,us
1973-03-15,CT,us
1973-03-23,CA,us
1973-04-01,TX,us
1973-04-05,TX,us
1973-04-15,SC,us
1973-04-15,KY,us
1973-04-15,PA,us
1973-04-25,LA,us
1973-04-28,MS,us
1973-05-01,MD,us
1973-05-01,TX,us
1973-05-01,MD,us
1973-05-01,TX,us
1973-05-05,AR,us
1973-05-14,CA,us
1973-05-14,AL,us
1973-05-15,WA,us
1973-05-15,AK,us
1973-05-19,AL,us
1973-05-21,AL,us
1973-05-23,IL,us
1973-06-01,AR,us
1973-06-01,WA,us
1973-06-01,GA,us
1973-06-01,WA,us
1973-06-01,CA,us
1973-06-01,PR,us
1973-06-01,ME,us
1973-06-01,NC,us
1973-06-01,TX,us
1973-06-01,MO,us
1973-06-01,FL,us
1973-06-01,HI,us
1973-06-06,IA,us
1973-06-06,MA,us
1973-06-07,TX,us
1973-06-08,PA,us
1973-06-10,MO,us
1973-06-12,PA,us
1973-06-15,CA,us
1973-06-15,NM,us
1973-06-15,WV,us
1973-06-15,AL,us
1973-06-15,FL,us
1973-06-15,NJ,us
1973-06-15,AL,us
1973-06-15,IN,us
1973-06-15,MO,us
1973-06-15,CA,us
1973-06-15,VA,us
1973-06-15,KY,us
1973-06-15,AL,us
1973-06-15,CA,us
1973-06-15,TX,us
1973-06-21,TN,us
1973-06-22,MA,us
1973-06-25,OH,us
1973-06-30,FL,us
1973-06-30,KY,us
1973-06-30,CA,us
1973-07-01,PA,us
1973-07-01,MD,us
1973-07-01,NY,us
1973-07-01,OK,us
1973-07-01,GA,us
1973-07-01,CA,us
1973-07-05,CA,us
1973-07-07,OR,us
1973-07-07,TX,us
1973-07-07,TX,us
1973-07-07,TX,us
1973-07-10,ME,us
1973-07-12,CT,us
1973-07-14,NC,us
1973-07-15,NY,us
1973-07-15,OH,us
1973-07-15,PA,us
1973-07-15,OH,us
1973-07-15,TX,us
1973-07-15,GA,us
1973-07-17,NC,us
1973-07-20,WV,us
1973-07-20,IL,us
1973-07-22,WI,us
1973-07-22,OR,us
1973-07-22,NH,us
1973-07-23,NC,us
1973-07-24,ID,us
1973-07-24,WI,us
1973-07-25,WI,us
1973-07-31,NC,us
1973-08-01,GA,us
1973-08-01,ME,us
1973-08-01,OH,us
1973-08-01,MO,us
1973-08-03,TX,us
1973-08-03,NJ,us
1973-08-05,NJ,us
1973-08-06,CO,us
1973-08-10,WI,us
1973-08-12,PA,us
1973-08-15,CA,us
1973-08-15,NJ,us
1973-08-15,TX,us
1973-08-15,ME,us
1973-08-15,KS,us
1973-08-15,MD,us
1973-08-15,NY,us
1973-08-19,AR,us
1973-08-20,OH,us
1973-09-08,PA,us
1973-09-10,MS,us
1973-09-12,TX,us
1973-09-15,PA,us
1973-09-15,NY,us
1973-09-15,OH,us
1973-09-15,CA,us
1973-09-16,IA,us
1973-09-20,OH,us
1973-09-20,KS,us
1973-09-20,OH,us
1973-09-20,OH,us
1973-09-20,TX,us
1973-09-22,SD,us
1973-09-22,MO,us
1973-09-30,OH,us
1973-10-01,IN,us
1973-10-01,VA,us
1973-10-01,IN,us
1973-10-01,OR,us
1973-10-01,NV,us
1973-10-01,TN,us
1973-10-01,OH,us
1973-10-06,CA,us
1973-10-08,MS,us
1973-10-10,CT,us
1973-10-11,FL,us
1973-10-12,AL,us
1973-10-13,NC,us
1973-10-15,WA,us
1973-10-15,TN,us
1973-10-15,NY,us
1973-10-15,TN,us
1973-10-15,TX,us
1973-10-15,TN,us
1973-10-17,AL,us
1973-10-18,NC,us
1973-10-20,IN,us
1973-10-21,MD,us
1973-10-21,MD,us
1973-10-21,MD,us
1973-10-24,FL,us
1973-10-24,OH,us
1973-10-24,OH,us
1973-10-30,UT,us
1973-10-30,UT,us
1973-10-31,OK,us
1973-11-09,CA,us
1973-11-10,NC,us
1973-11-11,PA,us
1973-11-15,FL,us
1973-11-15,AL,us
1973-11-23,HI,us
1973-11-25,VA,us
1973-12-03,IA,us
1973-12-05,AR,us
1973-12-12,WA,us
1973-12-15,WA,us
1974-01-01,WA,us
1974-01-09,PA,us
1974-01-15,IN,us
1974-01-18,ME,us
1974-01-24,RI,us
1974-01-30,CA,us
1974-01-31,PR,us
1974-02-14,VA,us
1974-02-15,CA,us
1974-02-15,PA,us
1974-02-19,IN,us
1974-03-15,MS,us
1974-03-15,PA,us
1974-03-15,CA,us
1974-03-21,FL,us
1974-04-01,CO,us
1974-04-01,CA,us
1974-04-02,AL,us
1974-04-04,CA,us
1974-04-10,OH,us
1974-04-15,CA,us
1974-04-15,CA,us
1974-04-15,OH,us
1974-04-15,MO,us
1974-04-20,MI,us
1974-04-23,WA,us
1974-04-23,TX,us
1974-04-25,ME,us
1974-05-01,KY,us
1974-05-10,GA,us
1974-05-14,NC,us
1974-05-15,MS,us
1974-05-15,NY,us
1974-05-15,OK,us
1974-05-15,NY,us
1974-05-15,GA,us
1974-05-15,GA,us
1974-05-15,OR,us
1974-05-15,NJ,us
1974-05-20,GA,us
1974-05-27,MI,us
1974-05-27,NJ,us
1974-06-01,KY,us
1974-06-01,OH,us
1974-06-01,NY,us
1974-06-01,MI,us
1974-06-01,OH,us
1974-06-01,NC,us
1974-06-01,TX,us
1974-06-01,CO,us
1974-06-01,LA,us
1974-06-01,AZ,us
1974-06-01,CA,us
1974-06-01,NC,us
1974-06-01,GA,us
1974-06-01,CO,us
1974-06-01,CA,us
1974-06-01,CT,us
1974-06-01,MI,us
1974-06-01,MO,us
1974-06-06,FL,us
1974-06-06,TX,us
1974-06-07,TX,us
1974-06-08,OK,us
1974-06-10,TX,us
1974-06-12,ID,us
1974-06-14,CA,us
1974-06-15,PA,us
1974-06-15,PA,us
1974-06-15,MI,us
1974-06-15,OK,us
1974-06-15,WI,us
1974-06-15,NY,us
1974-06-15,MN,us
1974-06-15,CA,us
1974-06-15,MA,us
1974-06-15,CA,us
1974-06-15,FL,us
1974-06-15,AL,us
1974-06-17,NJ,us
1974-06-20,OH,us
1974-06-20,MN,us
1974-06-25,MI,us
1974-06-30,GA,us
1974-06-30,MO,us
1974-06-30,CA,us
1974-06-30,KS,us
1974-06-30,NY,us
1974-06-30,NJ,us
1974-06-30,NY,us
1974-06-30,MA,us
1974-06-30,NY,us
1974-06-30,ND,us
1974-06-30,VA,us
1974-07-01,WA,us
1974-07-01,KY,us
1974-07-01,IN,us
1974-07-01,WA,us
1974-07-02,FL,us
1974-07-05,MS,us
1974-07-07,IA,us
1974-07-07,MA,us
1974-07-12,WI,us
1974-07-15,KS,us
1974-07-15,CA,us
1974-07-15,PA,us
1974-07-15,MN,us
1974-07-15,MS,us
1974-07-15,IL,us
1974-07-15,KS,us
1974-07-15,VA,us
1974-07-15,FL,us
1974-07-15,IL,us
1974-07-15,IL,us
1974-07-15,CA,us
1974-07-15,IN,us
1974-07-16,KY,us
1974-07-18,WA,us
1974-07-20,TX,us
1974-07-20,LA,us
1974-07-20,MA,us
1974-07-20,NJ,us
1974-07-21,DE,us
1974-07-22,CO,us
1974-07-24,MD,us
1974-07-24,VT,us
1974-07-24,MD,us
1974-07-25,CT,us
1974-07-26,NC,us
1974-07-27,MA,us
1974-08-01,CT,us
1974-08-01,MA,us
1974-08-01,CA,us
1974-08-01,GA,us
1974-08-01,NJ,us
1974-08-01,OH,us
1974-08-01,KY,us
1974-08-01,CA,us
1974-08-02,OH,us
1974-08-07,KY,us
1974-08-08,CT,us
1974-08-08,OH,us
1974-08-08,IL,us
1974-08-09,WA,us
1974-08-09,WA,us
1974-08-10,NY,us
1974-08-10,NY,us
1974-08-10,SC,us
1974-08-12,OH,us
1974-08-15,OH,us
1974-08-15,OR,us
1974-08-15,NY,us
1974-08-15,WA,us
1974-08-15,FL,us
1974-08-15,OH,us
1974-08-15,ID,us
1974-08-16,NH,us
1974-08-20,CA,us
1974-08-20,UT,us
1974-08-23,ME,us
1974-08-23,CT,us
1974-08-25,WV,us
1974-08-29,MI,us
1974-09-01,MD,us
1974-09-01,IN,us
1974-09-01,AK,us
1974-09-03,TN,us
1974-09-11,CO,us
1974-09-13,SC,us
1974-09-14,OK,us
1974-09-15,WA,us
1974-09-15,CA,us
1974-09-15,MI,us
1974-09-15,MS,us
1974-09-15,NY,us
1974-09-15,IN,us
1974-09-15,MO,us
1974-09-22,CA,us
1974-09-23,WA,us
1974-09-30,LA,us
1974-10-01,TX,us
1974-10-01,WV,us
1974-10-01,MN,us
1974-10-01,NJ,us
1974-10-06,IL,us
1974-10-07,WA,us
1974-10-10,MA,us
1974-10-10,KS,us
1974-10-14,MO,us
1974-10-15,CO,us
1974-10-15,TN,us
1974-10-15,OH,us
1974-10-15,CA,us
1974-10-15,CO,us
1974-10-18,KY,us
1974-10-20,CA,us
1974-10-20,TX,us
1974-10-20,KY,us
1974-10-22,AL,us
1974-10-27,UT,us
1974-10-31,IL,us
1974-11-01,TN,us
1974-11-01,TX,us
1974-11-01,IA,us
1974-11-01,PA,us
1974-11-02,LA,us
1974-11-04,TN,us
1974-11-13,LA,us
1974-11-15,AK,us
1974-11-15,SC,us
1974-11-15,MI,us
1974-11-15,CA,us
1974-11-16,WI,us
1974-11-25,AL,us
1974-12-01,NC,us
1974-12-01,NC,us
1974-12-05,ME,us
1974-12-12,CA,us
1974-12-15,TX,us
1975-01-01,NY,us
1975-01-01,AZ,us
1975-01-01,MD,us
1975-01-01,GA,us
1975-01-01,CO,us
1975-01-04,TX,us
1975-01-13,MA,us
1975-01-15,NY,us
1975-01-15,MN,us
1975-01-15,FL,us
1975-01-15,PA,us
1975-01-17,NY,us
1975-02-02,WA,us
1975-02-18,IL,us
1975-03-01,WA,us
1975-03-01,CA,us
1975-03-06,WA,us
1975-03-08,MI,us
1975-03-15,KS,us
1975-03-15,WA,us
1975-03-20,CA,us
1975-04-01,PA,us
1975-04-01,TX,us
1975-04-01,NV,us
1975-04-10,NC,us
1975-04-12,TX,us
1975-04-15,WI,us
1975-04-15,GA,us
1975-04-18,PA,us
1975-04-20,VA,us
1975-04-23,OH,us
1975-04-25,PA,us
1975-05-01,VA,us
1975-05-01,NV,us
1975-05-05,NC,us
1975-05-07,OH,us
1975-05-15,AR,us
1975-05-15,TX,us
1975-05-15,WA,us
1975-05-15,GA,us
1975-05-23,TX,us
1975-05-25,NY,us
1975-05-30,PA,us
1975-06-01,AZ,us
1975-06-01,MI,us
1975-06-01,IA,us
1975-06-01,IN,us
1975-06-01,CA,us
1975-06-01,TN,us
1975-06-01,NY,us
1975-06-01,OH,us
1975-06-01,WI,us
1975-06-01,MA,us
1975-06-01,CO,us
1975-06-01,CA,us
1975-06-01,PA,us
1975-06-01,CA,us
1975-06-01,NY,us
1975-06-01,NY,us
1975-06-01,TX,us
1975-06-01,GA,us
1975-06-01,TX,us
1975-06-01,NM,us
1975-06-01,PA,us
1975-06-01,VA,us
1975-06-01,OH,us
1975-06-01,WA,us
1975-06-01,TX,us
1975-06-01,MN,us
1975-06-01,TN,us
1975-06-06,NC,us
1975-06-06,KY,us
1975-06-08,IN,us
1975-06-10,NY,us
1975-06-10,TX,us
1975-06-10,NY,us
1975-06-15,FL,us
1975-06-15,PA,us
1975-06-15,NY,us
1975-06-15,LA,us
1975-06-15,MD,us
1975-06-15,AK,us
1975-06-15,CT,us
1975-06-15,MN,us
1975-06-15,PR,us
1975-06-15,MI,us
1975-06-15,PA,us
1975-06-15,SC,us
1975-06-15,MI,us
1975-06-20,OH,us
1975-06-20,MN,us
1975-06-20,MN,us
1975-06-20,WA,us
